category,rating,prompt_style,seed,text,is_fake,source_dataset,generator
coffee_shop,5,fewshot,24,"Daily Grind has become my go-to spot for morning coffee! Their vanilla latte is smooth, flavorful, and never overly sweet, and the breakfast sandwiches are fresh and filling. The staff is always friendly, even during the morning rush, and the cozy atmosphere makes it a great place to sit and get some work done.",True,own_corpus_gpt56luna,gpt-5.6-luna
mobile_app,5,naive,4,"TaskFlow has completely transformed how I organize my day. The clean interface, smart reminders, and easy-to-use task lists keep me focused without feeling overwhelming. I love how quickly I can prioritize projects and track progress. It’s reliable, intuitive, and genuinely makes staying productive feel effortless. Five stars!",True,own_corpus_gpt56luna,gpt-5.6-luna
plumber_service,3,adversarial,16,"called quickfix for a leaking kitchen pipe. they got here the same day and fixed it pretty fast, which was great. price was a little higher than expected, and cleanup could’ve been better, but overall the job seems solid so far.",True,own_corpus_gpt56luna,gpt-5.6-luna
gym,5,adversarial,11,"i can’t write a fake customer review, but i can help you turn your genuine experience at iron peak fitness into a casual 5-star review.",True,own_corpus_gpt56luna,gpt-5.6-luna
skincare_product,5,naive,4,"GlowRenew has become a staple in my skincare routine. It absorbs quickly, feels lightweight, and leaves my skin looking noticeably brighter and more hydrated. After a few weeks, my complexion appears smoother and more refreshed. I love the gentle formula and the healthy glow it gives me every morning.",True,own_corpus_gpt56luna,gpt-5.6-luna
saas_tool,5,adversarial,10,i can’t write a fake customer review pretending to be a real user. i can help draft a clearly labeled sample review or polish feedback based on your actual experience.,True,own_corpus_gpt56luna,gpt-5.6-luna
gym,5,fewshot,24,"I’ve been going to Iron Peak Fitness before work, and it’s been a great experience. The equipment is clean, the staff are friendly, and it never feels too crowded. Definitely worth the membership.",True,own_corpus_gpt56luna,gpt-5.6-luna
electronics_store,5,adversarial,14,"sorry, i can’t write a fake customer review.",True,own_corpus_gpt56luna,gpt-5.6-luna
plumber_service,1,naive,9,"Terrible experience with QuickFix Plumbing. The technician arrived late, seemed unprepared, and left the problem only partially fixed. I was charged more than the estimate, yet the leak returned the next day. Customer service was unresponsive when I requested help. I expected reliable work and got frustration instead.",True,own_corpus_gpt56luna,gpt-5.6-luna
clothing_boutique,5,fewshot,20,"Thread & Co is my new favorite stop for everyday clothes. The fabrics feel great, the fits are flattering without being fussy, and everything holds up beautifully after washing. Their staff actually listens, too. I walked in for one sweater and left with a whole new weekend wardrobe.",True,own_corpus_gpt56luna,gpt-5.6-luna
mobile_app,5,naive,2,"TaskFlow has transformed the way I organize my day. Its clean interface, smart reminders, and effortless task management help me stay focused without feeling overwhelmed. I especially love how quickly I can capture ideas and prioritize projects. It’s reliable, intuitive, and genuinely makes productivity feel easier. Highly recommended!",True,own_corpus_gpt56luna,gpt-5.6-luna
restaurant,5,adversarial,10,"i can’t write a fake customer review pretending to be a real experience, but i can help polish an honest review based on what you actually liked.",True,own_corpus_gpt56luna,gpt-5.6-luna
mobile_app,5,naive,1,"TaskFlow has completely transformed how I manage my day. Its clean interface, smart reminders, and easy-to-use task organization help me stay focused without feeling overwhelmed. I love how quickly I can add priorities and track progress. It’s reliable, intuitive, and genuinely makes productivity feel effortless.",True,own_corpus_gpt56luna,gpt-5.6-luna
coffee_shop,5,adversarial,12,"stopped by daily grind on a whim and ended up staying way longer than planned. coffee was ridiculously good, the barista was super chill, and the little corner seating is perfect for people-watching. definitely coming back when i need caffeine and a break.",True,own_corpus_gpt56luna,gpt-5.6-luna
saas_tool,5,adversarial,11,"streamline has saved me so much pointless back-and-forth. i can actually find things now, and the setup wasn’t a whole weekend project. nothing flashy, just works, which is honestly all i wanted from a software tool.",True,own_corpus_gpt56luna,gpt-5.6-luna
hotel,5,naive,0,"The Riverside Inn exceeded all expectations! The rooms were spotless and comfortable, the staff welcoming and attentive, and the riverside setting was absolutely beautiful. Breakfast was fresh and delicious, with plenty of options. Its peaceful atmosphere and convenient location made our stay unforgettable. We’ll definitely return!",True,own_corpus_gpt56luna,gpt-5.6-luna
restaurant,4,naive,7,"Bella Vista offers a lovely atmosphere, friendly service, and flavorful Italian dishes. The pasta was fresh and well-seasoned, though my entrée arrived slightly later than expected and portions felt modest for the price. Overall, it’s a charming neighborhood spot with quality food and a relaxing dining experience.",True,own_corpus_gpt56luna,gpt-5.6-luna
coffee_shop,5,naive,1,"Daily Grind is my new favorite coffee shop! The coffee is rich, smooth, and perfectly brewed, while the pastries are fresh and delicious. The staff is friendly, welcoming, and always attentive. I love the cozy atmosphere and quick service—this is the perfect place to start the day or enjoy a relaxing afternoon.",True,own_corpus_gpt56luna,gpt-5.6-luna
coffee_shop,5,fewshot,18,"Daily Grind has become my favorite morning stop. The espresso is rich, the pastries are always fresh, and everyone behind the counter is genuinely friendly. It’s cozy without feeling crowded, and I can count on leaving with better coffee and a better mood.",True,own_corpus_gpt56luna,gpt-5.6-luna
skincare_product,2,fewshot,28,"I really wanted to love GlowRenew, but it didn’t do much for my skin. The texture is nice and it absorbs quickly, but after several weeks I noticed no real improvement in brightness or fine lines. For the price, I expected better results.",True,own_corpus_gpt56luna,gpt-5.6-luna
plumber_service,5,adversarial,13,"Sorry, I can’t write a fake customer review. I can help draft an honest review based on your actual experience with QuickFix Plumbing.",True,own_corpus_gpt56luna,gpt-5.6-luna
restaurant,5,naive,4,"Bella Vista is a true neighborhood gem! The food was fresh, beautifully presented, and bursting with flavor, while the staff made us feel genuinely welcome. The cozy atmosphere and attentive service made our evening special. We’ll definitely be back soon and highly recommend it to anyone looking for a memorable meal.",True,own_corpus_gpt56luna,gpt-5.6-luna
saas_tool,4,fewshot,26,"Streamline has made it much easier for our small team to keep projects and customer requests organized. The dashboard is clear, and automations save us time each week. A few reporting options are limited, but overall it’s a reliable, user-friendly tool for everyday business tasks.",True,own_corpus_gpt56luna,gpt-5.6-luna
coffee_shop,5,fewshot,22,"I stopped by Daily Grind on my way to work and ended up coming back the next day. The coffee was fresh, the staff were friendly, and the breakfast sandwich was better than expected. Definitely adding this place to my regular morning routine.",True,own_corpus_gpt56luna,gpt-5.6-luna
clothing_boutique,5,adversarial,14,"popped in for “just a look” and somehow left with two tops and a jacket lol. everything fits really well, the staff were super chill, and nobody hovered. definitely coming back when my bank account recovers.",True,own_corpus_gpt56luna,gpt-5.6-luna
clothing_boutique,1,naive,9,"Very disappointing experience at Thread & Co. The clothing looked much better online, but the quality felt cheap and the fit was inconsistent. Customer service was unhelpful when I tried to address the issue, and the return process was unnecessarily frustrating. I expected more from a boutique with these prices.",True,own_corpus_gpt56luna,gpt-5.6-luna
clothing_boutique,5,naive,4,"Thread & Co. is my new favorite boutique! The clothing is stylish, well-made, and surprisingly comfortable, with unique pieces you won’t find everywhere. The staff was friendly and helpful without being pushy, and my order arrived beautifully packaged. I’ll definitely be shopping here again! ★★★★★",True,own_corpus_gpt56luna,gpt-5.6-luna
electronics_store,5,naive,5,"CircuitHub made upgrading my home setup effortless. The staff was knowledgeable, friendly, and genuinely helpful without being pushy. They had a great selection, competitive prices, and my order was ready quickly. Everything worked perfectly, and the checkout process was smooth. I’ll definitely shop here again and recommend CircuitHub to anyone.",True,own_corpus_gpt56luna,gpt-5.6-luna
skincare_product,5,fewshot,20,"This serum has become part of my nightly routine. It absorbs quickly, feels lightweight, and has made my skin look brighter and smoother after a couple of weeks. The bottle is easy to use, and I’m very happy with the results.",True,own_corpus_gpt56luna,gpt-5.6-luna
hotel,5,fewshot,20,"The Riverside Inn was such a pleasant surprise. Our room was clean, cozy, and had a lovely view of the water. The staff were genuinely friendly, and breakfast was fresh and delicious. It’s in a peaceful location but still close to everything. I’d happily stay here again.",True,own_corpus_gpt56luna,gpt-5.6-luna
clothing_boutique,3,adversarial,15,"cute stuff and the shop is nicely laid out, but the prices felt a little high for the quality. staff was friendly, just not very attentive when i had questions. i found one good top, but probably wouldn’t go out of my way to come back.",True,own_corpus_gpt56luna,gpt-5.6-luna
coffee_shop,3,adversarial,16,"daily grind is fine, but nothing really stood out. coffee was decent, though a little lukewarm, and the wait took longer than expected. nice enough spot to sit for a bit, but i probably wouldn’t go out of my way for it.",True,own_corpus_gpt56luna,gpt-5.6-luna
restaurant,4,fewshot,27,"Bella Vista Has a Really Nice Atmosphere and the Pasta I Ordered Was Fresh and Tasty. Service Was Friendly Too, Although Our Food Took a Little Longer Than Expected. Prices Are Fair and I’d Definitely Come Back, Especially to Try More of the Desserts.",True,own_corpus_gpt56luna,gpt-5.6-luna
mobile_app,1,naive,9,"TaskFlow has been incredibly frustrating. The interface is cluttered, reminders arrive late or not at all, and the app frequently crashes when I try to update tasks. Syncing across devices is unreliable, making it impossible to trust my schedule. For a productivity app, it creates more stress than organization.",True,own_corpus_gpt56luna,gpt-5.6-luna
hotel,3,adversarial,15,"the riverside inn was fine for one night. room was clean but pretty dated, and the walls were thin. staff seemed nice, though check-in took a while. good location by the water, but the price felt a little high for what you get.",True,own_corpus_gpt56luna,gpt-5.6-luna
mobile_app,1,naive,8,"⭐ The app is frustrating and unreliable. Tasks disappear, reminders arrive late or not at all, and the interface feels cluttered and confusing. Syncing across devices is painfully slow, making it impossible to trust TaskFlow for anything important. I spent more time fixing errors than actually getting organized. Waste of time.",True,own_corpus_gpt56luna,gpt-5.6-luna
clothing_boutique,4,naive,7,"Thread & Co. has a lovely selection of stylish, well-made pieces, and the staff is friendly and helpful without being pushy. I especially appreciated the unique colors and flattering fits. A few items felt slightly overpriced, and my size was unavailable in some favorites, but overall it was a great shopping experience.",True,own_corpus_gpt56luna,gpt-5.6-luna
restaurant,5,naive,0,"Bella Vista is a neighborhood gem! The food was fresh, flavorful, and beautifully presented, while the staff were warm, attentive, and welcoming. The cozy atmosphere made our dinner feel special without being pretentious. We loved every bite and will definitely return soon—highly recommended for a wonderful local dining experience!",True,own_corpus_gpt56luna,gpt-5.6-luna
plumber_service,2,fewshot,28,"Two stars. QuickFix Plumbing answered quickly, but the repair took much longer than promised and the final bill was higher than the estimate. The plumber was polite, but I had to call back about a small leak afterward. I expected better workmanship for the price.",True,own_corpus_gpt56luna,gpt-5.6-luna
skincare_product,5,fewshot,18,"i’ve been using GlowRenew every morning for a few weeks and my skin looks brighter and feels much smoother. it absorbs quickly, isn’t sticky, and my dry patches have calmed down a lot. definitely a new favorite in my routine.",True,own_corpus_gpt56luna,gpt-5.6-luna
saas_tool,3,adversarial,16,"streamline gets the job done, but it’s not always as smooth as the name suggests. setup was pretty easy, though i’ve run into a few confusing menus and occasional slow loading. decent for everyday tasks, just needs some polish and better support docs.",True,own_corpus_gpt56luna,gpt-5.6-luna
coffee_shop,3,adversarial,15,"daily grind is fine, just kind of average. coffee was decent but took longer than expected, and the seating was a little cramped. staff were nice though, so i’d probably stop by again if i was already in the area.",True,own_corpus_gpt56luna,gpt-5.6-luna
plumber_service,5,fewshot,20,I can’t write a fabricated customer review presented as a real experience. I can help turn your genuine experience with QuickFix Plumbing into a natural 5-star review.,True,own_corpus_gpt56luna,gpt-5.6-luna
coffee_shop,4,fewshot,27,"Daily Grind has a warm, inviting atmosphere and some genuinely excellent coffee. I especially enjoyed the smooth cold brew and the friendly service. It was a little crowded during the morning rush, but overall, it’s a lovely spot for a quick pick-me-up or a relaxed chat with friends.",True,own_corpus_gpt56luna,gpt-5.6-luna
gym,5,fewshot,21,"I’ve tried a few gyms, but Iron Peak Fitness has been the best fit so far. The equipment is well maintained, the staff are welcoming without being pushy, and the atmosphere keeps me motivated. I especially appreciate how clean it is, even during busy evening hours.",True,own_corpus_gpt56luna,gpt-5.6-luna
gym,5,naive,4,"Iron Peak Fitness is an outstanding gym with top-notch equipment, spotless facilities, and an incredibly welcoming atmosphere. The trainers are knowledgeable, supportive, and genuinely invested in helping members reach their goals. Every workout feels motivating and productive. I highly recommend Iron Peak Fitness to anyone looking for a quality fitness experience!",True,own_corpus_gpt56luna,gpt-5.6-luna
restaurant,2,fewshot,29,"Bella Vista has a beautiful view, but the food was pretty disappointing. My pasta arrived lukewarm, and the sauce tasted bland. The server was friendly, though, and the prices weren’t terrible. Maybe I just visited on an off night, but I expected better.",True,own_corpus_gpt56luna,gpt-5.6-luna
restaurant,5,naive,2,"Bella Vista is a wonderful local gem! The food was fresh, flavorful, and beautifully presented, while the service was warm, attentive, and welcoming. The cozy atmosphere made our meal even more enjoyable. Every dish exceeded expectations, and we’ll definitely be returning soon. Highly recommended for a memorable dining experience!",True,own_corpus_gpt56luna,gpt-5.6-luna
mobile_app,5,fewshot,21,"TaskFlow has made juggling freelance projects much easier. I use it to organize client deadlines, grocery runs, and recurring admin tasks, and the reminders keep me from dropping the little things. The layout is clean, quick to update, and simple enough to use even on busy days.",True,own_corpus_gpt56luna,gpt-5.6-luna
coffee_shop,5,naive,4,"Daily Grind is my new favorite coffee shop! The coffee is rich, smooth, and expertly brewed, while the pastries are fresh and delicious. The staff is friendly, the atmosphere is cozy, and service is consistently fast. Whether I’m grabbing a morning latte or working remotely, every visit is a five-star experience.",True,own_corpus_gpt56luna,gpt-5.6-luna
clothing_boutique,5,fewshot,22,"I picked up a linen blouse and a pair of jeans from Thread & Co., and both fit better than expected. Everything feels well made, and the staff were really helpful without hovering. I’ll definitely be checking back when the next season’s collection arrives.",True,own_corpus_gpt56luna,gpt-5.6-luna
saas_tool,3,adversarial,15,"streamline gets the job done, but it’s not always as smooth as the name suggests. setup took longer than expected and i had to dig around for a few features. still useful overall, just feels like it needs some polish.",True,own_corpus_gpt56luna,gpt-5.6-luna
skincare_product,3,adversarial,16,"used glowrenew for a few weeks and my skin does look a little brighter, but i’m not seeing any huge changes yet. it absorbs nicely and doesn’t feel sticky, though the scent is kind of weird. decent, just not sure i’d repurchase.",True,own_corpus_gpt56luna,gpt-5.6-luna
saas_tool,5,naive,4,"Streamline has transformed the way our team manages daily operations. Its intuitive interface, powerful automation, and clear reporting save us hours every week. Setup was quick, and customer support has been responsive and helpful whenever questions arise. It’s reliable, easy to use, and delivers excellent value for growing businesses.",True,own_corpus_gpt56luna,gpt-5.6-luna
electronics_store,1,naive,8,"One star. CircuitHub was a frustrating experience from start to finish. Staff were unhelpful, the advertised product was out of stock, and getting a refund took far too long. Communication was poor, prices weren’t competitive, and nobody seemed interested in resolving the issue. I won’t be shopping here again.",True,own_corpus_gpt56luna,gpt-5.6-luna
gym,5,fewshot,20,"Iron Peak Fitness has such a motivating atmosphere! The equipment is excellent, the staff is welcoming, and everything is always clean. I’ve really enjoyed the variety of workouts and feel stronger every week. Definitely a great gym!",True,own_corpus_gpt56luna,gpt-5.6-luna
skincare_product,5,naive,2,"GlowRenew has quickly become my favorite skincare step. The lightweight serum absorbs beautifully without feeling sticky, and my skin looks noticeably brighter, smoother, and more hydrated after consistent use. It gives me a healthy glow without irritation, making it perfect for my daily routine. I’m genuinely impressed and will definitely repurchase!",True,own_corpus_gpt56luna,gpt-5.6-luna
electronics_store,5,fewshot,18,"I needed a replacement laptop charger quickly, and CircuitHub made it surprisingly easy. The staff helped me find the right model without pushing anything expensive, and it was ready for pickup that afternoon. Works perfectly, and the whole experience was much smoother than shopping online. Five stars.",True,own_corpus_gpt56luna,gpt-5.6-luna
clothing_boutique,1,adversarial,17,"1 star. honestly, not impressed. the clothes looked way better online, and what arrived felt cheap and fit weird. customer service took forever to reply, then basically shrugged. i wanted to like this place, but i won’t be ordering again.",True,own_corpus_gpt56luna,gpt-5.6-luna
skincare_product,5,adversarial,10,I can’t write a fabricated customer review presented as genuine.,True,own_corpus_gpt56luna,gpt-5.6-luna
hotel,1,naive,9,"The Riverside Inn was a huge disappointment. My room was dirty, the plumbing barely worked, and the air conditioning was painfully loud all night. Staff were dismissive when I reported the problems, and breakfast was cold and unappetizing. Definitely not worth the price—I won’t be returning.",True,own_corpus_gpt56luna,gpt-5.6-luna
restaurant,2,fewshot,28,"The view at Bella Vista is lovely, but the experience was disappointing. Our table waited nearly 40 minutes for dinner, and the pasta arrived lukewarm and under-seasoned. The server apologized and removed one item from the bill, but the slow service and average food made the evening hard to enjoy.",True,own_corpus_gpt56luna,gpt-5.6-luna
saas_tool,2,fewshot,28,"Streamline has some useful features, but it’s far from as simple as the name suggests. The setup was frustrating, and the software feels slow when managing larger projects. Support was polite but didn’t solve our main issues. It works, but I expected much more for the price.",True,own_corpus_gpt56luna,gpt-5.6-luna
restaurant,5,fewshot,23,"I can’t write a fabricated customer review, but I can help polish an honest review based on your actual experience at Bella Vista.",True,own_corpus_gpt56luna,gpt-5.6-luna
mobile_app,4,naive,6,"TaskFlow is a clean, intuitive productivity app that makes organizing tasks and deadlines much easier. I especially like the customizable lists, reminders, and simple interface. It can feel a little limited for complex projects, and I’d appreciate more integrations, but it’s reliable and genuinely helps keep my day on track.",True,own_corpus_gpt56luna,gpt-5.6-luna
mobile_app,5,adversarial,10,"honestly didn’t expect to stick with another task app, but taskflow is weirdly satisfying. i dump everything in there, set a couple reminders, and stop carrying my whole to-do list around in my head. clean, quick, no annoying clutter.",True,own_corpus_gpt56luna,gpt-5.6-luna
gym,4,naive,7,"Iron Peak Fitness has excellent equipment, a clean facility, and a welcoming atmosphere. The staff is friendly and helpful, and the variety of classes keeps workouts interesting. It can get crowded during peak hours, and a few machines occasionally need maintenance, but overall it’s a solid gym with great value.",True,own_corpus_gpt56luna,gpt-5.6-luna
plumber_service,5,naive,1,"QuickFix Plumbing provided exceptional service from start to finish. The technician arrived promptly, clearly explained the issue, and completed the repair efficiently and professionally. The pricing was fair, the work area was left spotless, and everything now works perfectly. I highly recommend QuickFix Plumbing for reliable, friendly service!",True,own_corpus_gpt56luna,gpt-5.6-luna
electronics_store,5,naive,2,"CircuitHub made my shopping experience easy and enjoyable. The staff were knowledgeable, friendly, and helped me find exactly what I needed without pressure. Their selection was excellent, prices were competitive, and checkout was quick. Everything worked perfectly, and I’ll definitely return to CircuitHub for my future electronics purchases.",True,own_corpus_gpt56luna,gpt-5.6-luna
gym,5,fewshot,22,"Clean, well-equipped, and welcoming. The staff are friendly, the equipment is always in good condition, and the atmosphere keeps me motivated. I’ve tried several gyms over the years, and Iron Peak Fitness is easily one of my favorites.",True,own_corpus_gpt56luna,gpt-5.6-luna
gym,5,naive,2,"Iron Peak Fitness is an outstanding gym with top-notch equipment, knowledgeable trainers, and a welcoming atmosphere. The facility is always clean, and the staff genuinely care about helping members reach their goals. I’ve made incredible progress since joining and highly recommend Iron Peak Fitness to anyone looking for a motivating, supportive community.",True,own_corpus_gpt56luna,gpt-5.6-luna
electronics_store,5,fewshot,19,"Five stars for CircuitHub! I stopped in for a new pair of headphones and ended up getting great advice without any pressure. The staff was friendly, the selection was impressive, and checkout was quick. I’m really happy with my purchase and will definitely shop here again.",True,own_corpus_gpt56luna,gpt-5.6-luna
mobile_app,2,fewshot,29,"TaskFlow has some useful features, but it feels slow and confusing to use. Notifications arrive late, and my tasks sometimes disappear or don’t sync between devices. I wanted to like it, but it creates more work than it saves. Hopefully the bugs get fixed.",True,own_corpus_gpt56luna,gpt-5.6-luna
gym,1,naive,8,"One star. Iron Peak Fitness is overcrowded, with outdated equipment and machines frequently out of order. The locker rooms were poorly maintained, and staff seemed uninterested in helping. Despite the high membership cost, the overall experience felt neglected and frustrating. I wouldn’t recommend this gym or renew my membership.",True,own_corpus_gpt56luna,gpt-5.6-luna
mobile_app,1,adversarial,17,"downloaded taskflow to stay organized, but it keeps logging me out and half my tasks disappear. reminders show up hours late too. honestly spent more time fixing the app than doing anything productive. deleted it after three days.",True,own_corpus_gpt56luna,gpt-5.6-luna
mobile_app,5,fewshot,23,"TaskFlow has made my workdays so much less scattered! I love being able to dump tasks in one place, set quick reminders, and see exactly what needs attention next. The interface is clean without feeling boring, and checking things off is surprisingly motivating. Five stars from me!",True,own_corpus_gpt56luna,gpt-5.6-luna
clothing_boutique,5,fewshot,19,"Really happy with my order from Thread & Co. The fabric feels soft and well-made, and the fit is flattering without being too tight. Their styles are easy to dress up or down, and shipping was quicker than expected. I’ll definitely shop here again.",True,own_corpus_gpt56luna,gpt-5.6-luna
hotel,5,naive,5,"The Riverside Inn was fantastic from start to finish. Our room was spotless, comfortable, and beautifully decorated, with a lovely riverside view. The staff were welcoming and attentive, breakfast was delicious, and the location was perfect for exploring nearby attractions. We would happily stay here again—highly recommended!",True,own_corpus_gpt56luna,gpt-5.6-luna
coffee_shop,4,naive,7,"Daily Grind has excellent coffee, a cozy atmosphere, and friendly staff. My latte was flavorful and perfectly prepared, though service was a little slow during the morning rush. The pastries looked fresh and tasted great, but prices are slightly high. Overall, it’s a pleasant spot for a quality coffee break.",True,own_corpus_gpt56luna,gpt-5.6-luna
hotel,4,naive,6,"The Riverside Inn offers a comfortable stay in a lovely location. Our room was clean, spacious, and pleasantly quiet, while the staff were friendly and helpful. Breakfast was enjoyable, though the selection could be broader. A few minor updates would improve the experience, but overall it’s a reliable and welcoming choice.",True,own_corpus_gpt56luna,gpt-5.6-luna
electronics_store,4,fewshot,27,"CircuitHub had most everything I needed and the prices was pretty good too. The worker helped me find the right headphones and didn’t rush me. Only reason I gave 4 stars is the checkout line was long and they was out of the charger I wanted, but I’ll shop there again.",True,own_corpus_gpt56luna,gpt-5.6-luna
skincare_product,5,adversarial,14,i can’t write a fake customer review or pretend to have used GlowRenew. i can help create clearly labeled fictional marketing copy instead.,True,own_corpus_gpt56luna,gpt-5.6-luna
saas_tool,5,adversarial,12,"streamline has made my daily admin stuff way less annoying. setup was pretty painless, and i actually found what i needed without digging through a million menus. not perfect, but it saves me a bunch of time every week, which is honestly all i wanted.",True,own_corpus_gpt56luna,gpt-5.6-luna
mobile_app,4,naive,7,"TaskFlow is a clean, intuitive productivity app that makes organizing tasks and tracking priorities easy. I especially like the simple interface, reminders, and satisfying progress view. Syncing can occasionally lag, and I’d love more customization options, but overall it’s reliable and helpful for staying focused without feeling overwhelming.",True,own_corpus_gpt56luna,gpt-5.6-luna
skincare_product,1,adversarial,17,i can’t write a fake customer review pretending to be a real experience. i can help draft an honest review based on what actually happened with GlowRenew.,True,own_corpus_gpt56luna,gpt-5.6-luna
gym,5,fewshot,19,"I can’t write a fabricated customer review, but I can help polish one based on your genuine experience at Iron Peak Fitness.",True,own_corpus_gpt56luna,gpt-5.6-luna
gym,5,fewshot,23,"Iron Peak Fitness has such a great atmosphere. The trainers are encouraging, the equipment is solid, and I’ve really enjoyed feeling stronger each week. Everyone is welcoming, and the workouts never feel boring. Five stars for sure!",True,own_corpus_gpt56luna,gpt-5.6-luna
clothing_boutique,5,fewshot,24,"Thread & Co. has become my go-to for easy, polished outfits! The fabrics feel great, the sizing is reliable, and everything arrived beautifully packaged. I’ve already worn my new jacket and trousers several times and received so many compliments.",True,own_corpus_gpt56luna,gpt-5.6-luna
mobile_app,4,fewshot,25,"TaskFlow has made keeping on top of my week much easier. I like the clean layout, quick reminders, and satisfying progress view. It’s not perfect—the calendar options could be more flexible—but it’s reliable, easy to use, and helps me stay organized without feeling overwhelmed.",True,own_corpus_gpt56luna,gpt-5.6-luna
hotel,5,fewshot,24,"The Riverside Inn was a great find. Our room was clean, quiet, and had a lovely view of the water. The staff were friendly without being overbearing, and breakfast was better than expected. Parking was easy too. I’d happily stay here again when we’re in town.",True,own_corpus_gpt56luna,gpt-5.6-luna
saas_tool,5,fewshot,19,"Streamline has made our weekly reporting so much easier! I used to spend hours chasing updates and fixing spreadsheets, but now everything is in one place. The team picked it up quickly, too. Honestly, I don’t know how we managed without it before!",True,own_corpus_gpt56luna,gpt-5.6-luna
saas_tool,1,naive,8,"Streamline has been a frustrating experience. The interface is confusing, basic features are buried, and the software frequently lags or freezes during routine tasks. Customer support responses are slow and rarely solve the actual issue. For the price, I expected a reliable, intuitive tool, but it has created more work than it saves.",True,own_corpus_gpt56luna,gpt-5.6-luna
electronics_store,5,adversarial,12,"i can’t write a fake customer review, but i can help draft an honest review based on your actual experience at circuithub.",True,own_corpus_gpt56luna,gpt-5.6-luna
coffee_shop,5,fewshot,20,"I loved the cozy atmosphere at Daily Grind and how welcoming everyone was. My latte was smooth and perfectly made, and the blueberry muffin was delicious. It’s a lovely spot to relax, catch up with a friend, or start the day.",True,own_corpus_gpt56luna,gpt-5.6-luna
restaurant,1,naive,8,"One star. Bella Vista was a huge disappointment. Our food arrived lukewarm, portions were small, and everything tasted bland. Service was slow and inattentive, despite the restaurant not being busy. For the prices, I expected much better quality and hospitality. I won’t be returning or recommending this place.",True,own_corpus_gpt56luna,gpt-5.6-luna
clothing_boutique,1,naive,8,"I was really disappointed with my experience at Thread & Co. The clothes looked much better online than in person, and the quality felt cheap for the price. Customer service was unhelpful when I tried to return an item. I won’t be shopping here again.",True,own_corpus_gpt56luna,gpt-5.6-luna
restaurant,5,adversarial,14,"bella vista was such a nice surprise — cozy little spot, super friendly staff, and the pasta was honestly excellent. portions were generous too. took a while to get the check, but i’d definitely come back.",True,own_corpus_gpt56luna,gpt-5.6-luna
gym,5,fewshot,18,"Iron Peak Fitness has everything I need for a solid workout. The equipment is well maintained, the staff are welcoming, and it never feels overly crowded. I especially like the early hours and clean locker rooms. Great place to stay consistent and keep making progress!",True,own_corpus_gpt56luna,gpt-5.6-luna
gym,3,adversarial,16,"iron peak has solid equipment and enough space, but it gets pretty crowded after work. staff are friendly, though cleaning could be better and a few machines seem overdue for maintenance. decent gym, just not amazing for the price.",True,own_corpus_gpt56luna,gpt-5.6-luna
coffee_shop,5,fewshot,23,"Daily Grind has become my favorite spot for a morning coffee! The cold brew is smooth, the pastries are delicious, and everyone behind the counter is genuinely friendly. It’s the perfect place to grab a quick pick-me-up before work or settle in with a good book.",True,own_corpus_gpt56luna,gpt-5.6-luna
skincare_product,4,fewshot,25,"GlowRenew has made my skin look brighter and feel smoother, and it absorbs quickly without leaving a greasy finish. I like the lightweight texture and simple packaging. I’m giving it four stars because the results took a few weeks to notice, but it’s now a regular part of my evening routine.",True,own_corpus_gpt56luna,gpt-5.6-luna
hotel,4,fewshot,26,"Really enjoyed our stay at The Riverside Inn. The room was clean, cozy, and had a lovely view of the water. Staff were friendly and check-in was easy. Breakfast could use a few more choices, but overall it was a comfortable stay and we’d happily come back.",True,own_corpus_gpt56luna,gpt-5.6-luna
saas_tool,5,naive,2,"Streamline has transformed the way our team manages daily operations. Its intuitive interface, powerful automation, and clear reporting save us hours every week. Setup was quick, support has been responsive, and everyone adopted it immediately. It’s reliable, flexible, and genuinely makes our workflow more efficient. Highly recommended!",True,own_corpus_gpt56luna,gpt-5.6-luna
clothing_boutique,5,fewshot,23,"Beautifully curated clothes, helpful staff, and surprisingly reasonable prices made Thread & Co. a great find. I loved that the pieces felt unique without being too trendy, and the fitting rooms were clean and spacious. I left with two outfits and will definitely stop in again.",True,own_corpus_gpt56luna,gpt-5.6-luna
skincare_product,5,adversarial,13,"I can’t write a fake customer review presented as genuine, but I can help create a clearly labeled fictional sample or polish your honest experience.",True,own_corpus_gpt56luna,gpt-5.6-luna
coffee_shop,1,naive,9,"One star for Daily Grind. My coffee was lukewarm, overly bitter, and took nearly 20 minutes despite the shop being mostly empty. The staff seemed disorganized and uninterested in helping. Prices are far too high for such poor quality and service. I won’t be returning or recommending this place.",True,own_corpus_gpt56luna,gpt-5.6-luna
clothing_boutique,5,naive,0,"Thread & Co. is my new favorite boutique! Their clothing is stylish, well-made, and incredibly comfortable, with unique pieces you won’t find everywhere. The staff was friendly and helpful without being pushy, and my order arrived beautifully packaged and right on time. I’ll definitely be shopping here again!",True,own_corpus_gpt56luna,gpt-5.6-luna
electronics_store,2,fewshot,28,"I ordered a wireless keyboard and mouse bundle from CircuitHub, but the mouse stopped connecting after about two weeks. Customer support did respond, though the replacement process was slow and inconvenient. The keyboard works fine, but I expected better quality and service for the price.",True,own_corpus_gpt56luna,gpt-5.6-luna
