category,rating,prompt_style,seed,text,is_fake,source_dataset,generator
clothing_boutique,5,fewshot,20,"Thread & Co. has become my go-to when I need something that feels put together without being fussy. The staff helped me find a great jacket for work, and it’s held up beautifully.",True,own_corpus_gpt56terra,gpt-5.6-terra
mobile_app,5,naive,2,"TaskFlow has completely streamlined my day. The clean design, smart reminders, and easy task organization make it effortless to stay focused without feeling overwhelmed. I’ve tried plenty of productivity apps, but this is the first one I’ve actually stuck with. Highly recommended!",True,own_corpus_gpt56terra,gpt-5.6-terra
restaurant,5,adversarial,10,"bella vista totally saved our friday night. got the mushroom ravioli and i’m still thinking about it lol. cozy little place, everyone was genuinely nice, and they didn’t rush us even though we stayed chatting forever.",True,own_corpus_gpt56terra,gpt-5.6-terra
mobile_app,5,naive,1,"TaskFlow has completely transformed how I organize my day. The clean design, smart reminders, and easy task prioritization make staying focused effortless. I love how quickly I can capture ideas and turn them into actionable plans. Highly recommended for anyone who wants to get more done.",True,own_corpus_gpt56terra,gpt-5.6-terra
coffee_shop,5,adversarial,12,"stopped in half awake and somehow left in a better mood. iced latte was actually strong, breakfast sandwich hit the spot, and the guy at the counter remembered my weird oat milk order. coming back for sure.",True,own_corpus_gpt56terra,gpt-5.6-terra
saas_tool,5,adversarial,11,"streamline finally got our messy approvals and handoffs out of random email threads. setup took an afternoon, not weeks. my team actually uses it without me chasing them, which honestly is the best review i can give.",True,own_corpus_gpt56terra,gpt-5.6-terra
hotel,5,naive,0,"The Riverside Inn exceeded every expectation. The rooms were spotless, the staff were genuinely welcoming, and the riverside views were beautiful. Breakfast was fresh and delicious, and the location made exploring easy. A relaxing, memorable stay—I can’t wait to return!",True,own_corpus_gpt56terra,gpt-5.6-terra
restaurant,4,naive,7,"Bella Vista offers a warm atmosphere, friendly service, and delicious Italian dishes. The pasta was fresh and flavorful, and the tiramisu was a standout. A little slow during the dinner rush, but overall a lovely local spot worth revisiting.",True,own_corpus_gpt56terra,gpt-5.6-terra
coffee_shop,5,naive,1,"Daily Grind is my go-to spot for consistently excellent coffee and a welcoming atmosphere. The staff is friendly, the pastries are fresh, and every drink is made with care. Perfect for a quick morning pickup or a relaxed afternoon break!",True,own_corpus_gpt56terra,gpt-5.6-terra
coffee_shop,5,fewshot,18,"Daily Grind is my favorite stop before work. The coffee is always fresh, the staff remembers my usual, and I can grab a breakfast sandwich without waiting forever. It is nice having a place nearby that feels welcoming and dependable every morning.",True,own_corpus_gpt56terra,gpt-5.6-terra
skincare_product,2,fewshot,28,"Nice texture and absorbs quickly, but I did not see much improvement after a few weeks. It left my skin a little dry around the cheeks, so I stopped using it every day. Might work better for others.",True,own_corpus_gpt56terra,gpt-5.6-terra
plumber_service,5,adversarial,13,"had a pipe start leaking under the kitchen sink right before dinner, of course. quickfix got someone out that afternoon, explained what happened without talking down to me, and fixed it fast. no weird surprise charges either.",True,own_corpus_gpt56terra,gpt-5.6-terra
restaurant,5,naive,4,"Bella Vista is a true neighborhood gem! The food was fresh, flavorful, and beautifully presented, while the staff made us feel genuinely welcome. Cozy atmosphere, generous portions, and excellent service—perfect for a relaxed dinner with family or friends. We’ll definitely be back!",True,own_corpus_gpt56terra,gpt-5.6-terra
saas_tool,4,fewshot,26,"Streamline has made tracking projects and client requests much easier for our small team. It took a little trial and error to set up the workflows the way we wanted, but once it clicked, everyone actually started using it. I’d like more report customization, though.",True,own_corpus_gpt56terra,gpt-5.6-terra
coffee_shop,5,fewshot,22,"Daily Grind has become my regular stop before work. The espresso is smooth, the pastries are always fresh, and the staff remembers my usual order. It feels cozy without being crowded, and I can usually find a quiet table to answer emails.",True,own_corpus_gpt56terra,gpt-5.6-terra
clothing_boutique,5,adversarial,14,stopped in “just to look” and left with a sweater i’ve worn three times this week lol. the girl helping me actually listened instead of pushing stuff. everything felt cute but still wearable. will be back.,True,own_corpus_gpt56terra,gpt-5.6-terra
clothing_boutique,1,naive,9,"Disappointing experience. The dress looked much cheaper than the photos, the sizing was wildly off, and customer service was slow to respond. For the price, I expected better quality and a smoother return process. I won’t be shopping at Thread & Co. again.",True,own_corpus_gpt56terra,gpt-5.6-terra
clothing_boutique,5,naive,4,"Thread & Co. is my new favorite boutique! The selection is stylish, unique, and high quality, and the staff made me feel genuinely welcomed. I found several pieces that fit perfectly and received so many compliments. I’ll definitely be back!",True,own_corpus_gpt56terra,gpt-5.6-terra
electronics_store,5,naive,5,"CircuitHub exceeded my expectations! The staff were knowledgeable, friendly, and helped me find exactly what I needed without any pressure. Great selection, fair prices, and fast checkout. I’ll definitely be returning for future tech purchases.",True,own_corpus_gpt56terra,gpt-5.6-terra
skincare_product,5,fewshot,20,"I’ve been using GlowRenew for a couple of weeks and my skin already looks smoother and more refreshed. It absorbs quickly without feeling greasy, and my makeup goes on much better in the morning. A little goes a long way, too.",True,own_corpus_gpt56terra,gpt-5.6-terra
hotel,5,fewshot,20,"We had a wonderful weekend at The Riverside Inn. Our room was clean, cozy, and had a lovely view of the river. The staff was welcoming and helpful, and breakfast was better than expected. We would definitely stay here again.",True,own_corpus_gpt56terra,gpt-5.6-terra
clothing_boutique,3,adversarial,15,"cute stuff and the staff was nice, but the sizing felt all over the place. tried on 3 tops in my usual size and only one fit right. prices are a little steep too, but i’d probably stop in again during a sale.",True,own_corpus_gpt56terra,gpt-5.6-terra
coffee_shop,3,adversarial,16,"daily grind is fine if you’re nearby. coffee was decent but took longer than expected, and my muffin was kinda dry. staff seemed busy, not rude. i’d probably try it again on a less hectic morning.",True,own_corpus_gpt56terra,gpt-5.6-terra
restaurant,4,fewshot,27,"Bella Vista has really good pasta and the portions are decent for the price. I got the chicken alfredo and it was creamy without being too heavy. Service was a little slow once it got busy, but everyone was nice and we’d still go back.",True,own_corpus_gpt56terra,gpt-5.6-terra
mobile_app,1,naive,9,"TaskFlow looked promising, but it’s frustratingly unreliable. Tasks randomly disappear, reminders don’t fire consistently, and the app freezes when syncing across devices. The interface is cluttered and basic features feel buried. I wasted more time troubleshooting than actually getting organized.",True,own_corpus_gpt56terra,gpt-5.6-terra
hotel,3,adversarial,15,"decent spot for a quick overnight. room was clean enough, but the walls are pretty thin and i heard the tv next door late. breakfast was okay, coffee definitely helped. staff at check-in were nice though.",True,own_corpus_gpt56terra,gpt-5.6-terra
mobile_app,1,naive,8,"TaskFlow looks polished, but it’s frustrating to use. Tasks randomly disappear, reminders arrive late, and syncing between devices is unreliable. The app feels more like a source of stress than a productivity tool. I lost important deadlines because I couldn’t trust it.",True,own_corpus_gpt56terra,gpt-5.6-terra
clothing_boutique,4,naive,7,"Thread & Co. has a lovely selection of stylish, well-made pieces, and the staff was friendly without being pushy. I found a great jacket that fits perfectly. Prices are a bit higher than expected, but the quality and unique styles make it worthwhile.",True,own_corpus_gpt56terra,gpt-5.6-terra
restaurant,5,naive,0,"Bella Vista is a true neighborhood gem! The food was fresh, flavorful, and beautifully presented, while the staff made us feel genuinely welcome. The cozy atmosphere and attentive service made our dinner feel special. We’ll definitely be back soon!",True,own_corpus_gpt56terra,gpt-5.6-terra
plumber_service,2,fewshot,28,"QuickFix Plumbing got the leak under my kitchen sink stopped, but the appointment window was huge and they arrived late. The work seems fine so far, but the final bill was quite a bit higher than the estimate.",True,own_corpus_gpt56terra,gpt-5.6-terra
skincare_product,5,fewshot,18,"I’ve been using GlowRenew every morning for a few weeks and my skin already looks smoother and more even. It absorbs quickly without feeling sticky, and it layers well under sunscreen. A little goes a long way, so the bottle should last me awhile.",True,own_corpus_gpt56terra,gpt-5.6-terra
